NAME,Total Population,Median HHI,Median HHI White,Median HHI Black,Less than High School,High School,Associate's Degree,Bachelor's Degree,Master's Degree or Higher,Proportion White,Proportion Black,Proportion All Other Races,Home Ownership Rate
2109.26,3128.0,77449.0,71500.0,101036.0,0.07449725776965264,0.3793418647166362,0.12157221206581353,0.15676416819012798,0.14670932358318098,0.3596547314578005,0.510230179028133,0.1301150895140665,0.7631359466221852
2109.27,4476.0,114289.0,111875.0,117083.0,0.03233256351039261,0.24348399868030354,0.11052457934675025,0.2161002969317057,0.2048828769383042,0.2893208221626452,0.5998659517426274,0.11081322609472744,1.0
2109.28,6351.0,113534.0,78813.0,114362.0,0.05256064690026954,0.19433962264150945,0.10269541778975741,0.1908355795148248,0.24609164420485174,0.12061092741300583,0.7143756888678948,0.16501338371909935,0.8295633876906892
2110.01,4842.0,70590.0,60288.0,71624.0,0.06651598320955764,0.28123990958992573,0.09493057797868905,0.17113335485954148,0.08330642557313529,0.3572903758777365,0.5695993391160677,0.07311028500619579,0.7412742382271468
2110.02,2854.0,61530.0,99113.0,58690.0,0.09928716904276985,0.25509164969450104,0.12983706720977597,0.15682281059063136,0.09928716904276985,0.42957252978276106,0.42571829011913104,0.14470918009810793,0.6275590551181103
2111.01,7376.0,69321.0,64091.0,76905.0,0.0634638196915777,0.3406484776591538,0.12356662712534598,0.12099644128113879,0.0634638196915777,0.4117407809110629,0.5089479392624728,0.07931127982646421,0.5596299966963991
2111.02,4591.0,41042.0,58158.0,36771.0,0.07159420289855073,0.23594202898550726,0.18956521739130436,0.14579710144927535,0.0918840579710145,0.3563493792202135,0.5704639512088869,0.07318666957089959,0.5126446635233605
2112.01,4623.0,37730.0,32186.0,38750.0,0.1091644204851752,0.26549865229110514,0.15128032345013476,0.16138814016172506,0.08086253369272237,0.4153147306943543,0.4510058403634004,0.1336794289422453,0.4091279543602282
2112.02,3317.0,74938.0,77440.0,47388.0,0.09760201935212452,0.3445519562473706,0.08077408498106857,0.11527135044173328,0.15565839293226758,0.7971058185107024,0.16701839011154657,0.03587579137775098,0.8174825174825174
2113.01,6792.0,71667.0,86375.0,71081.0,0.10883140053523639,0.3409901873327386,0.0767172167707404,0.14652096342551293,0.05129348795718109,0.571113074204947,0.2910777385159011,0.13780918727915195,0.7387820512820513
2113.31,6167.0,73207.0,82063.0,67065.0,0.073916311701328,0.32498120771736405,0.13079428714607869,0.1826609872212478,0.03733400150338261,0.5432138803307929,0.3473325766174801,0.10945354305172693,0.6663804207814513
2113.32,5575.0,69637.0,78606.0,65850.0,0.06792844179414052,0.33419756287269897,0.13326419497018407,0.13844957220637802,0.07285455016852475,0.6199103139013453,0.24789237668161435,0.13219730941704036,0.7969441093687173
2113.33,6285.0,64886.0,91172.0,51033.0,0.06095512359011279,0.14734821214302857,0.10439164866810655,0.3575713942884569,0.11711063114950804,0.43484486873508355,0.45855210819411296,0.10660302307080351,0.683047619047619
2113.34,4247.0,82998.0,88194.0,83351.0,0.05053908355795148,0.35444743935309975,0.07243935309973046,0.20721024258760107,0.04716981132075472,0.516599952907935,0.38686131386861317,0.09653873322345184,0.6298168035375868
2114.01,5093.0,45738.0,50410.0,45724.0,0.09018404907975461,0.3861963190184049,0.06411042944785277,0.12576687116564417,0.08803680981595093,0.5590025525230709,0.2601610053013941,0.18083644217553504,0.4302496328928047
2114.02,1947.0,44245.0,62159.0,38482.0,0.046456692913385826,0.4062992125984252,0.05511811023622047,0.1377952755905512,0.06929133858267716,0.5531587057010786,0.3882896764252696,0.05855161787365177,0.3661691542288557
2115,2856.0,42244.0,,44450.0,0.12591605596269154,0.4150566289140573,0.13524317121918722,0.12591605596269154,0.014656895403064623,0.027661064425770307,0.9509803921568627,0.021358543417366947,0.41040462427745666
2116,5926.0,61425.0,64464.0,56058.0,0.06126968503937008,0.38016732283464566,0.13951771653543307,0.18823818897637795,0.06299212598425197,0.2728653391832602,0.6640229497131286,0.0631117111036112,0.6972773419473927
2117,3733.0,60287.0,47089.0,72804.0,0.10758122743682311,0.3747292418772563,0.08375451263537906,0.13646209386281588,0.1003610108303249,0.4304848647200643,0.5652290383069917,0.004286096972944013,0.6062945368171021
2118.01,3251.0,48367.0,73470.0,48039.0,0.17185256103398755,0.42939205361416943,0.07276208712302537,0.14025849688846337,0.019626615605552896,0.11996308828052907,0.7914487849892341,0.08858812673023685,0.569811320754717
2118.02,2573.0,61574.0,57917.0,67454.0,0.04911180773249739,0.4994775339602926,0.054858934169279,0.12643678160919541,0.027168234064785787,0.12281383598911776,0.8472600077730276,0.029926156237854645,0.6498344370860927
2119,3803.0,26215.0,,26320.0,0.12463556851311954,0.4446064139941691,0.1129737609329446,0.006924198250728863,0.03462099125364432,0.046542203523534054,0.9176965553510387,0.03576124112542729,0.22360894435777431
2120.02,3238.0,34606.0,,35068.0,0.05504587155963303,0.35490101400289714,0.15982617093191695,0.02993722839208112,0.0318686624818928,0.0846201358863496,0.8721432983323039,0.04323656578134651,0.13803872579637727
2120.03,3040.0,30558.0,30147.0,27188.0,0.12961971076593465,0.3085163363685056,0.09266202463845742,0.10337439742903053,0.048205677557579006,0.018421052631578946,0.9549342105263158,0.026644736842105263,0.2647272727272727
2120.04,3743.0,32065.0,55403.0,31239.0,0.1901509705248023,0.4396117900790798,0.02192667145938174,0.09992810927390366,0.006829618979151689,0.061715201709858405,0.9003473149879776,0.03793748330216404,0.5714285714285714
2121.01,3996.0,41823.0,,41927.0,0.19222986645082962,0.4868474301902064,0.07203561311210037,0.03763658437879401,0.014164305949008499,0.04479479479479479,0.9046546546546547,0.05055055055055055,0.4297407912687585
2121.02,2850.0,38073.0,45000.0,35238.0,0.18040621266427717,0.46833930704898447,0.07765830346475508,0.03225806451612903,0.02031063321385902,0.029473684210526315,0.92,0.05052631578947368,0.3221674876847291
2122.01,3758.0,40807.0,,40965.0,0.1107278371852363,0.4353225250086237,0.12245601931700587,0.10762331838565023,0.0434632631942049,0.060936668440659925,0.915646620542842,0.023416711016498136,0.7699421965317919
2122.02,2205.0,23854.0,,22250.0,0.25942156003505695,0.33304119193689746,0.04119193689745837,0.028045574057843997,0.03418054338299737,0.007709750566893424,0.9619047619047619,0.030385487528344673,0.2683461117196057
2123,5109.0,49670.0,42466.0,52500.0,0.037527593818984545,0.3901766004415011,0.04856512141280353,0.1605960264900662,0.141280353200883,0.15795654726952438,0.7704051673517323,0.0716382853787434,0.42146017699115046
2124,1910.0,51146.0,49896.0,52969.0,0.07005388760585066,0.32948421862971516,0.15088529638183218,0.10854503464203233,0.09083910700538876,0.12303664921465969,0.8089005235602095,0.06806282722513089,0.571041948579161
2125,4692.0,54135.0,59899.0,46688.0,0.07796917497733455,0.37564218797219706,0.03414928981565428,0.15744938047748563,0.051979449984889695,0.14087809036658142,0.8403665814151747,0.01875532821824382,0.4127310061601643
2126,4675.0,64457.0,61739.0,67820.0,0.08884859474161379,0.23783620429132668,0.0791779993955878,0.23662737987307345,0.11876699909338169,0.36705882352941177,0.5972192513368983,0.03572192513368984,0.6851669941060904
2127.01,3258.0,39819.0,26875.0,40296.0,0.10191082802547771,0.41548260656540914,0.06761391474767271,0.08770210681038706,0.04311611954924057,0.11049723756906077,0.8041743400859422,0.08532842234499693,0.4521926671459382
2127.02,1626.0,35876.0,53553.0,35292.0,0.1396588486140725,0.27611940298507465,0.1023454157782516,0.13219616204690832,0.06396588486140725,0.25584255842558423,0.7152521525215252,0.02890528905289053,0.5049226441631505
2131.02,514.0,72805.0,72774.0,,0.2582278481012658,0.22025316455696203,0.10632911392405063,0.14430379746835442,0.11645569620253164,0.8735408560311284,0.0311284046692607,0.09533073929961089,0.8468468468468469
2131.03,3373.0,59667.0,102000.0,,0.0688208140998741,0.36088963491397397,0.04490138480906421,0.21737305916911456,0.1296684851028116,0.5149718351615772,0.2223539875481767,0.26267417729024606,0.619645494830133
2131.04,1173.0,42981.0,33194.0,81645.0,0.045936395759717315,0.2143698468786808,0.016489988221436984,0.19316843345111898,0.15901060070671377,0.3895993179880648,0.6078431372549019,0.0025575447570332483,0.06607929515418502
2132.02,7034.0,97197.0,82647.0,76471.0,0.056955541897152226,0.2583486990370826,0.09014546199549273,0.22597828313870108,0.1684081130915796,0.5260164913278362,0.15794711401762865,0.3160363946545351,0.7242380261248186
2132.03,4245.0,101981.0,101910.0,,0.06223818073010173,0.27259126271693596,0.06193895870736086,0.32854578096947934,0.12746858168761221,0.8318021201413428,0.10789163722025913,0.060306242638398115,0.9862227324913893
2132.04,3678.0,53750.0,76896.0,45405.0,0.14501288185498712,0.29002576370997424,0.08428413691571586,0.17887375782112624,0.0931174089068826,0.6397498640565524,0.13458401305057097,0.22566612289287658,0.511455525606469
2133.01,3550.0,41541.0,49792.0,38457.0,0.14498299319727892,0.31420068027210885,0.07610544217687075,0.11096938775510204,0.07653061224489796,0.3923943661971831,0.4,0.2076056338028169,0.32989690721649484
2133.02,4044.0,44250.0,50046.0,28816.0,0.10171730515191546,0.4288859533245266,0.12505504183179217,0.09026860413914575,0.019374724790841038,0.3919386745796241,0.41419386745796244,0.19386745796241345,0.3083886541943271
2134.01,4649.0,51271.0,41595.0,61146.0,0.1553672316384181,0.3742937853107345,0.052259887005649715,0.1430084745762712,0.0702683615819209,0.29769842976984295,0.45407614540761454,0.24822542482254248,0.6414491209376665
2134.02,1672.0,45637.0,52604.0,39519.0,0.20537261698440207,0.4202772963604853,0.11005199306759099,0.05979202772963605,0.06932409012131716,0.42045454545454547,0.33133971291866027,0.24820574162679426,0.6400602409638554
2135,5318.0,51401.0,67244.0,42371.0,0.13530135301353013,0.36949569495694956,0.07478474784747847,0.0991389913899139,0.023616236162361623,0.4014667168108311,0.3606619029710417,0.23787138021812712,0.5939130434782609
2136,3850.0,35697.0,,35833.0,0.1736140954018049,0.4082509669101848,0.05500644606789858,0.04383326171035668,0.011602922217447357,0.13896103896103895,0.7342857142857143,0.12675324675324676,0.3175
2137.01,1146.0,34464.0,55417.0,29403.0,0.08453237410071943,0.10611510791366907,0.17625899280575538,0.20863309352517986,0.18884892086330934,0.3298429319371728,0.543630017452007,0.12652705061082026,0.41217798594847777
2137.02,3931.0,48567.0,52500.0,48438.0,0.053579082726103726,0.21088726960994428,0.03386198028289756,0.23317616802400343,0.21045863694813544,0.3533452047824981,0.5583820910709743,0.0882727041465276,0.6625629546726357
2138,4268.0,41346.0,,41453.0,0.09665427509293681,0.43531598513011155,0.06319702602230483,0.09033457249070632,0.03420074349442379,0.016869728209934397,0.9514995313964386,0.03163074039362699,0.5407938257993384
2139,1588.0,42813.0,,44375.0,0.11041292639138241,0.5457809694793537,0.04488330341113106,0.07989228007181329,0.012567324955116697,0.02518891687657431,0.924433249370277,0.05037783375314862,0.49645390070921985
